"log_dt","shop_no","position","clk_cnt"
"2018-04-06","615355","2","1"
"2018-04-07","710803","2","2"
"2018-04-07","686396","3","2"
"2018-04-04","734094","3","1"
"2018-04-05","634580","2","1"
"2018-04-03","644976","4","1"
"2018-04-03","721874","0","1"
"2018-04-01","713687","1","1"
"2018-04-01","622561","3","1"
"2018-04-03","614598","2","1"
"2018-04-05","724608","0","1"
"2018-04-01","732243","2","2"
"2018-04-01","614759","4","3"
"2018-04-01","615331","1","1"
"2018-04-01","732249","2","2"
"2018-04-01","701348","0","1"
"2018-04-01","685559","2","4"
"2018-04-01","718831","3","4"
"2018-04-01","635844","0","3"
"2018-04-01","642476","0","4"
"2018-04-01","729458","3","2"
"2018-04-01","699546","0","2"
"2018-04-01","686690","2","3"
"2018-04-01","695570","4","3"
"2018-04-01","633080","2","1"
"2018-04-03","715372","2","1"
"2018-04-03","733545","1","2"
"2018-04-03","733860","1","1"
"2018-04-03","693095","0","4"
"2018-04-03","671605","2","2"
"2018-04-03","722694","4","3"
"2018-04-04","675473","0","3"
"2018-04-04","692064","0","3"
"2018-04-04","693432","2","1"
"2018-04-04","597157","1","1"
"2018-04-04","721296","0","1"
"2018-04-04","634131","0","1"
"2018-04-04","648465","1","2"
"2018-04-05","720145","1","1"
"2018-04-05","740848","2","3"
"2018-04-05","719937","1","2"
"2018-04-05","729229","1","2"
"2018-04-06","700500","2","1"
"2018-04-06","727974","3","1"
"2018-04-06","741585","0","2"
"2018-04-06","749637","2","2"
"2018-04-07","618551","3","4"
"2018-04-07","735210","3","1"
"2018-04-07","745034","0","4"
"2018-04-07","637443","2","1"
"2018-04-07","718802","0","3"
"2018-04-07","641981","1","2"
"2018-04-07","745038","0","6"
"2018-04-07","737183","0","7"
"2018-04-02","618307","0","2"
"2018-04-02","732260","4","1"
"2018-04-04","715108","3","2"
"2018-04-07","736134","4","3"
"2018-04-03","738337","2","1"
"2018-04-01","739243","2","1"
"2018-04-03","729615","3","2"
"2018-04-02","717635","2","2"
"2018-04-04","708740","2","2"
"2018-04-05","738938","2","1"
"2018-04-01","685755","2","3"
"2018-04-06","642465","3","1"
"2018-04-02","734904","0","2"
"2018-04-03","721238","2","3"
"2018-04-04","610405","1","1"
"2018-04-02","733472","4","1"
"2018-04-01","661408","4","1"
"2018-04-01","716445","1","2"
"2018-04-01","729609","4","1"
"2018-04-02","719326","4","1"
"2018-04-02","665355","2","2"
"2018-04-02","700720","4","2"
"2018-04-02","732770","1","1"
"2018-04-03","706875","0","3"
"2018-04-04","622374","4","1"
"2018-04-04","733472","1","1"
"2018-04-04","733594","4","3"
"2018-04-04","739720","4","1"
"2018-04-05","721895","1","5"
"2018-04-05","719252","1","1"
"2018-04-05","626251","0","2"
"2018-04-05","685755","4","1"
"2018-04-05","691778","1","5"
"2018-04-06","729626","0","1"
"2018-04-06","700435","1","1"
"2018-04-06","634173","4","1"
"2018-04-06","710955","1","1"
"2018-04-07","723913","1","1"
"2018-04-07","702162","0","1"
"2018-04-07","744172","0","1"
"2018-04-07","717064","1","1"
"2018-04-07","713869","3","1"
"2018-04-01","743810","4","4"
"2018-04-04","646903","1","2"
"2018-04-06","731527","0","1"
"2018-04-06","614943","3","2"
"2018-04-07","675472","1","1"
"2018-04-04","687251","2","2"
"2018-04-01","717609","1","3"
"2018-04-01","628125","2","2"
"2018-04-01","741455","3","2"
"2018-04-01","656463","3","1"
"2018-04-02","710523","3","2"
"2018-04-02","645137","4","1"
"2018-04-02","713026","2","1"
"2018-04-02","691185","1","1"
"2018-04-02","715863","0","2"
"2018-04-01","721322","0","1"
"2018-04-01","703547","0","1"
"2018-04-04","597944","3","1"
"2018-04-04","702902","2","1"
"2018-04-01","715402","0","2"
"2018-04-01","726627","2","2"
"2018-04-05","745124","4","3"
"2018-04-05","617042","4","1"
"2018-04-05","702178","0","4"
"2018-04-05","725293","4","3"
"2018-04-05","731863","4","1"
"2018-04-05","706178","3","3"
"2018-04-02","708831","2","1"
"2018-04-02","615330","0","1"
"2018-04-02","694350","0","1"
"2018-04-02","691185","2","1"
"2018-04-02","663445","2","1"
"2018-04-02","692840","2","1"
"2018-04-06","695507","0","1"
"2018-04-06","730234","2","1"
"2018-04-06","743665","3","1"
"2018-04-06","723038","2","1"
"2018-04-06","636860","4","2"
"2018-04-07","727854","3","2"
"2018-04-03","705966","0","1"
"2018-04-07","718125","1","2"
"2018-04-03","644145","1","1"
"2018-04-07","707099","4","1"
"2018-04-03","748373","3","1"
"2018-04-05","688292","4","1"
"2018-04-05","689172","1","1"
"2018-04-05","677821","3","1"
"2018-04-05","688420","3","1"
"2018-04-07","739607","3","3"
"2018-04-05","708941","3","1"
"2018-04-07","735374","0","1"
"2018-04-06","727300","1","1"
"2018-04-07","643202","0","1"
"2018-04-06","736720","3","1"
"2018-04-07","642919","2","1"
"2018-04-07","748271","4","1"
"2018-04-06","653188","1","1"
"2018-04-07","743270","1","1"
"2018-04-07","616597","3","1"
"2018-04-05","715060","3","1"
"2018-04-07","738337","4","1"
"2018-04-07","736890","3","1"
"2018-04-07","639736","3","1"
"2018-04-02","683498","3","1"
"2018-04-02","707127","2","1"
"2018-04-07","713213","4","1"
"2018-04-06","672464","2","1"
"2018-04-02","702178","3","1"
"2018-04-04","743771","0","1"
"2018-04-04","652644","0","1"
"2018-04-02","644299","3","1"
"2018-04-03","674202","3","2"
"2018-04-01","725917","2","1"
"2018-04-07","615742","1","1"
"2018-04-01","661450","4","1"
"2018-04-03","614445","3","1"
"2018-04-06","567365","4","1"
"2018-04-01","743165","1","5"
"2018-04-01","708975","0","1"
"2018-04-01","567009","0","2"
"2018-04-01","721594","1","5"
"2018-04-01","685043","0","4"
"2018-04-01","736985","2","2"
"2018-04-01","708719","4","1"
"2018-04-01","702080","4","6"
"2018-04-01","576853","1","1"
"2018-04-01","739457","1","1"
"2018-04-01","736720","3","2"
"2018-04-02","615044","1","1"
"2018-04-02","715623","2","1"
"2018-04-02","643202","2","1"
"2018-04-02","643023","2","1"
"2018-04-03","621207","1","1"
"2018-04-03","734138","4","2"
"2018-04-03","674944","2","2"
"2018-04-03","658282","4","2"
"2018-04-03","739720","4","1"
"2018-04-03","734809","3","1"
"2018-04-03","744563","1","2"
"2018-04-03","695507","2","1"
"2018-04-03","681290","0","6"
"2018-04-04","716832","2","2"
"2018-04-04","728875","4","3"
"2018-04-04","750135","0","2"
"2018-04-05","677755","2","1"
"2018-04-05","736482","0","2"
"2018-04-05","644976","2","3"
"2018-04-05","737557","3","3"
"2018-04-05","705994","1","1"
"2018-04-05","700280","4","2"
"2018-04-05","684034","2","2"
"2018-04-05","710906","3","1"
"2018-04-06","736821","1","2"
"2018-04-06","688292","0","3"
"2018-04-06","694016","0","3"
"2018-04-06","615738","3","1"
"2018-04-07","744983","3","1"
"2018-04-07","696918","3","4"
"2018-04-07","721238","4","2"
"2018-04-07","615044","3","2"
"2018-04-07","694388","2","1"
"2018-04-07","716916","4","1"
"2018-04-07","728265","3","1"
"2018-04-07","719323","2","2"
"2018-04-07","743201","0","1"
"2018-04-07","719377","2","1"
"2018-04-07","741916","3","1"
"2018-04-07","712265","3","3"
"2018-04-07","702548","2","1"
"2018-04-07","661089","3","3"
"2018-04-01","701415","0","3"
"2018-04-06","675884","2","1"
"2018-04-04","679620","0","1"
"2018-04-07","743188","2","2"
"2018-04-07","719937","3","3"
"2018-04-06","734809","3","1"
"2018-04-05","725731","1","1"
"2018-04-07","723160","4","8"
"2018-04-05","692487","1","1"
"2018-04-04","621526","0","2"
"2018-04-04","644976","2","1"
"2018-04-07","710099","4","1"
"2018-04-04","737910","0","1"
"2018-04-05","725878","4","1"
"2018-04-03","739458","3","1"
"2018-04-01","687014","1","1"
"2018-04-01","733348","3","3"
"2018-04-01","686281","0","1"
"2018-04-01","742233","3","3"
"2018-04-01","724183","0","2"
"2018-04-01","721322","2","1"
"2018-04-01","671092","4","2"
"2018-04-01","658282","2","2"
"2018-04-01","717124","3","2"
"2018-04-01","621708","4","1"
"2018-04-01","610304","2","1"
"2018-04-01","643352","4","1"
"2018-04-01","735581","2","2"
"2018-04-01","695386","0","3"
"2018-04-02","646936","1","3"
"2018-04-02","657158","4","1"
"2018-04-03","622561","1","3"
"2018-04-01","648460","3","1"
"2018-04-03","625789","1","3"
"2018-04-03","742589","2","2"
"2018-04-04","726679","1","2"
"2018-04-04","713027","4","1"
"2018-04-04","714396","4","2"
"2018-04-01","629558","0","3"
"2018-04-02","732074","1","3"
"2018-04-05","739457","3","4"
"2018-04-05","671610","0","1"
"2018-04-06","726060","4","2"
"2018-04-03","736890","4","2"
"2018-04-03","634494","0","1"
"2018-04-06","696554","3","1"
"2018-04-06","725383","1","1"
"2018-04-03","744068","4","1"
"2018-04-06","642986","1","2"
"2018-04-07","723462","0","3"
"2018-04-07","673932","1","1"
"2018-04-03","689157","2","1"
"2018-04-07","602424","2","1"
"2018-04-04","598165","3","1"
"2018-04-07","710803","1","1"
"2018-04-05","615738","4","3"
"2018-04-05","611497","0","1"
"2018-04-06","567996","4","5"
"2018-04-07","656685","4","1"
"2018-04-05","687753","4","1"
"2018-04-04","746059","2","1"
"2018-04-06","731938","4","1"
"2018-04-06","695755","1","1"
"2018-04-06","729937","1","2"
"2018-04-07","623900","4","1"
"2018-04-03","722693","1","1"
"2018-04-06","742423","3","2"
"2018-04-06","724128","3","1"
"2018-04-07","742686","2","1"
"2018-04-07","713910","4","1"
"2018-04-07","686573","4","2"
"2018-04-07","715841","3","2"
"2018-04-07","749022","4","1"
"2018-04-05","751021","2","1"
"2018-04-01","575951","3","1"
"2018-04-01","708785","0","1"
"2018-04-01","724957","4","1"
"2018-04-01","729137","4","1"
"2018-04-06","736890","4","2"
"2018-04-04","705994","2","3"
"2018-04-05","726120","1","1"
"2018-04-03","742806","2","1"
"2018-04-01","638664","0","1"
"2018-04-02","717796","1","1"
"2018-04-07","726113","4","1"
"2018-04-02","622370","3","1"
"2018-04-02","751968","2","1"
"2018-04-06","688550","4","1"
"2018-04-03","677753","1","1"
"2018-04-05","743821","4","1"
"2018-04-03","712265","2","1"
"2018-04-04","721226","1","1"
"2018-04-05","666783","3","2"
"2018-04-05","726880","3","2"
"2018-04-06","607617","1","1"
"2018-04-06","632527","4","1"
"2018-04-07","744700","1","1"
"2018-04-06","717926","0","1"
"2018-04-07","688198","0","1"
"2018-04-07","744484","0","1"
"2018-04-04","741341","1","1"
"2018-04-03","631397","1","1"
"2018-04-04","695755","3","1"
"2018-04-07","744303","2","1"
"2018-04-03","639606","2","1"
"2018-04-05","688470","0","1"
"2018-04-05","734999","2","1"
"2018-04-07","716960","3","1"
"2018-04-06","689061","0","1"
"2018-04-01","614759","1","2"
"2018-04-01","737515","3","4"
"2018-04-01","685755","1","5"
"2018-04-01","689172","3","2"
"2018-04-01","604561","2","2"
"2018-04-01","739272","0","4"
"2018-04-01","730234","3","6"
"2018-04-01","715557","1","3"
"2018-04-02","634635","4","2"
"2018-04-02","718068","3","1"
"2018-04-02","722264","2","1"
"2018-04-03","728552","2","1"
"2018-04-03","743739","2","3"
"2018-04-04","729357","2","4"
"2018-04-04","704098","2","5"
"2018-04-04","723078","3","1"
"2018-04-04","713715","1","1"
"2018-04-04","694101","0","2"
"2018-04-04","609422","1","1"
"2018-04-05","725557","2","3"
"2018-04-05","748373","1","3"
"2018-04-05","634176","4","2"
"2018-04-06","692485","2","1"
"2018-04-06","736081","2","1"
"2018-04-06","714693","4","1"
"2018-04-07","742437","1","1"
"2018-04-07","751021","2","1"
"2018-04-07","665387","3","3"
"2018-04-07","695755","0","4"
"2018-04-07","743144","2","6"
"2018-04-07","725475","1","1"
"2018-04-07","753688","0","5"
"2018-04-07","718746","4","1"
"2018-04-07","733836","0","1"
"2018-04-07","615355","3","2"
"2018-04-01","742040","2","2"
"2018-04-04","718803","0","1"
"2018-04-04","687714","2","2"
"2018-04-07","734269","0","2"
"2018-04-04","744303","0","5"
"2018-04-02","702772","1","1"
"2018-04-02","736839","0","1"
"2018-04-06","730689","1","2"
"2018-04-06","732290","0","2"
"2018-04-04","715820","3","1"
"2018-04-03","627865","0","1"
"2018-04-06","682331","2","2"
"2018-04-07","575237","2","1"
"2018-04-05","728120","0","2"
"2018-04-01","694875","4","1"
"2018-04-06","720044","2","4"
"2018-04-01","743810","1","1"
"2018-04-01","652749","2","2"
"2018-04-03","634135","3","1"
"2018-04-03","639428","1","1"
"2018-04-03","738075","3","1"
"2018-04-01","661431","0","3"
"2018-04-01","702530","1","2"
"2018-04-01","579329","3","1"
"2018-04-01","701415","3","1"
"2018-04-01","733166","0","4"
"2018-04-04","609401","0","1"
"2018-04-04","744349","3","2"
"2018-04-04","749410","4","3"
"2018-04-04","721874","1","1"
"2018-04-02","639606","3","2"
"2018-04-05","751528","0","5"
"2018-04-02","622715","0","3"
"2018-04-02","710834","3","2"
"2018-04-05","736831","1","3"
"2018-04-05","715372","0","2"
"2018-04-05","696898","1","2"
"2018-04-03","607502","0","1"
"2018-04-04","661408","2","2"
"2018-04-04","741837","2","1"
"2018-04-05","733875","0","2"
"2018-04-05","563771","0","1"
"2018-04-05","739458","1","1"
"2018-04-05","731206","2","1"
"2018-04-05","610433","4","1"
"2018-04-01","617408","4","1"
"2018-04-01","720003","4","2"
"2018-04-05","733054","0","2"
"2018-04-06","729577","4","3"
"2018-04-06","741103","2","1"
"2018-04-06","731206","4","1"
"2018-04-06","737154","1","1"
"2018-04-07","734835","1","3"
"2018-04-06","740889","4","1"
"2018-04-06","692486","0","1"
"2018-04-01","735581","3","1"
"2018-04-07","674944","1","1"
"2018-04-02","739714","1","1"
"2018-04-02","744123","3","1"
"2018-04-07","604514","1","3"
"2018-04-06","723547","1","1"
"2018-04-07","738337","3","2"
"2018-04-02","734582","0","2"
"2018-04-07","633255","0","2"
"2018-04-02","674274","2","1"
"2018-04-02","630817","3","1"
"2018-04-07","642186","2","2"
"2018-04-03","702516","1","1"
"2018-04-07","718527","1","1"
"2018-04-07","626251","1","2"
"2018-04-07","644252","3","2"
"2018-04-03","644717","0","1"
"2018-04-05","615301","0","1"
"2018-04-05","710835","1","1"
"2018-04-05","694360","3","1"
"2018-04-07","742429","1","1"
"2018-04-07","709162","1","2"
"2018-04-02","743739","4","1"
"2018-04-05","735544","1","1"
"2018-04-07","618095","1","2"
"2018-04-07","727974","0","3"
"2018-04-06","692806","4","1"
"2018-04-06","694706","0","1"
"2018-04-07","644145","2","2"
"2018-04-05","726679","2","1"
"2018-04-06","713140","3","1"
"2018-04-06","630710","0","2"
"2018-04-02","642476","1","2"
"2018-04-05","687714","3","1"
"2018-04-06","729609","3","1"
"2018-04-06","731905","1","1"
"2018-04-07","649980","2","1"
"2018-04-07","751184","1","2"
"2018-04-07","743130","4","2"
"2018-04-06","587813","3","1"
"2018-04-05","606826","3","1"
"2018-04-01","736201","3","1"
"2018-04-06","687017","3","2"
"2018-04-03","736798","3","1"
"2018-04-02","716960","3","1"
"2018-04-04","736081","3","1"
"2018-04-01","726679","3","2"
"2018-04-06","656463","1","1"
"2018-04-05","636367","1","1"
"2018-04-07","616312","2","1"
"2018-04-04","614759","3","1"
"2018-04-01","718125","1","5"
"2018-04-01","737515","4","4"
"2018-04-01","687753","2","1"
"2018-04-01","615738","3","4"
"2018-04-01","733594","0","7"
"2018-04-01","740552","2","2"
"2018-04-01","747882","1","5"
"2018-04-01","732770","0","1"
"2018-04-01","708927","0","3"
"2018-04-01","565434","4","2"
"2018-04-01","741447","2","3"
"2018-04-01","732290","1","3"
"2018-04-02","615292","0","4"
"2018-04-02","665062","1","1"
"2018-04-02","740889","0","1"
"2018-04-02","599694","2","6"
"2018-04-03","690856","0","1"
"2018-04-03","714021","4","2"
"2018-04-05","702937","3","4"
"2018-04-05","715967","0","2"
"2018-04-05","729357","0","4"
"2018-04-05","721489","1","1"
"2018-04-06","741647","3","3"
"2018-04-06","715557","0","3"
"2018-04-06","756402","4","3"
"2018-04-06","668074","1","1"
"2018-04-07","727140","2","2"
"2018-04-07","739457","2","3"
"2018-04-07","689277","0","2"
"2018-04-07","708454","1","1"
"2018-04-07","637991","1","4"
"2018-04-07","715557","1","5"
"2018-04-07","612024","2","1"
"2018-04-01","708104","1","1"
"2018-04-07","574777","0","2"
"2018-04-06","733573","1","3"
"2018-04-04","744128","1","4"
"2018-04-03","738822","0","5"
"2018-04-01","604546","0","2"
"2018-04-05","710834","2","2"
"2018-04-01","721587","1","7"
"2018-04-01","716178","1","2"
"2018-04-06","692487","1","2"
"2018-04-06","738308","1","3"
"2018-04-01","654606","4","4"
"2018-04-05","750019","4","2"
"2018-04-02","648225","4","1"
"2018-04-01","628617","0","1"
"2018-04-01","685310","3","2"
"2018-04-01","704905","4","1"
"2018-04-01","732257","4","1"
"2018-04-01","696243","1","1"
"2018-04-01","722730","2","1"
"2018-04-03","733528","3","2"
"2018-04-03","653803","3","2"
"2018-04-03","731467","3","2"
"2018-04-03","688775","1","1"
"2018-04-02","738938","1","1"
"2018-04-02","698514","2","1"
"2018-04-02","675473","3","1"
"2018-04-03","731799","1","1"
"2018-04-03","706427","0","3"
"2018-04-04","731863","3","1"
"2018-04-04","746813","4","2"
"2018-04-03","733467","3","1"
"2018-04-04","737375","2","1"
"2018-04-04","634494","2","1"
"2018-04-04","729020","3","2"
"2018-04-04","750579","2","2"
"2018-04-04","615301","3","2"
"2018-04-04","615329","2","1"
"2018-04-04","736957","3","2"
"2018-04-05","729254","4","1"
"2018-04-05","692485","4","4"
"2018-04-05","714566","1","3"
"2018-04-04","714396","2","1"
"2018-04-05","730733","1","3"
"2018-04-05","740848","4","3"
"2018-04-05","616284","2","1"
"2018-04-06","616597","2","2"
"2018-04-01","581400","3","1"
"2018-04-06","681682","3","2"
"2018-04-05","678630","2","1"
"2018-04-02","700716","1","1"
"2018-04-05","648220","2","2"
"2018-04-02","642469","2","3"
"2018-04-07","606382","0","2"
"2018-04-07","706843","3","1"
"2018-04-05","649658","1","1"
"2018-04-06","736944","4","1"
"2018-04-06","669093","0","2"
"2018-04-07","749029","3","4"
"2018-04-02","687714","0","1"
"2018-04-04","735915","0","1"
"2018-04-06","676549","2","2"
"2018-04-07","750135","1","3"
"2018-04-06","644147","0","1"
"2018-04-04","661431","0","1"
"2018-04-04","641992","2","2"
"2018-04-04","751968","1","1"
"2018-04-07","732895","1","2"
"2018-04-07","727268","4","4"
"2018-04-07","729254","1","1"
"2018-04-07","717609","3","1"
"2018-04-05","748173","2","1"
"2018-04-05","636877","1","1"
"2018-04-05","618547","2","3"
"2018-04-07","726479","3","7"
"2018-04-07","736716","3","4"
"2018-04-07","718125","3","1"
"2018-04-07","689123","1","1"
"2018-04-06","744859","0","1"
"2018-04-07","744798","3","3"
"2018-04-06","693676","1","1"
"2018-04-07","611135","3","1"
"2018-04-06","631675","2","2"
"2018-04-07","739370","1","1"
"2018-04-06","736273","0","1"
"2018-04-06","682351","0","1"
"2018-04-06","744627","3","1"
"2018-04-06","731116","0","1"
"2018-04-06","716710","1","1"
"2018-04-07","715926","4","1"
"2018-04-06","705893","0","1"
"2018-04-07","625789","1","1"
"2018-04-02","716864","3","1"
"2018-04-02","710094","4","1"
"2018-04-03","734351","2","1"
"2018-04-02","723180","2","1"
"2018-04-05","701572","1","1"
"2018-04-05","630710","0","1"
"2018-04-07","646276","0","2"
"2018-04-01","718222","1","1"
"2018-04-06","740078","3","1"
"2018-04-07","684519","3","1"
"2018-04-02","733891","3","1"
"2018-04-06","605911","2","1"
"2018-04-05","716195","1","1"
"2018-04-05","657434","0","1"
"2018-04-02","648225","2","1"
"2018-04-03","675786","0","1"
"2018-04-03","745564","2","1"
"2018-04-06","733474","2","1"
"2018-04-07","731863","3","1"
"2018-04-05","587842","1","1"
"2018-04-02","615796","3","1"
"2018-04-05","736759","4","1"
"2018-04-02","745114","4","1"
"2018-04-01","722693","2","1"
"2018-04-01","729626","4","6"
"2018-04-01","694468","4","4"
